f[Hz]		Re[-j*fft(W_x)/fft(-c*Q(z))] [V/A]

0		0
296239485	11.1325221
592478970	3.73257277
888718455	2.86597986
1184957940	2.0417998
1481197420	2.51359328
1777436910	11.9784871
2073676390	8.09975001
2369915880	6.71827925
2666155360	3.81212858
2962394850	4.46185462
3258634330	7.41962424
3554873820	8.78449376
3851113300	7.5751812
4147352790	5.55289697
4443592270	3.16107522
4739831760	3.02382826
5036071240	2.71005915
5332310730	2.55530551
5628550210	3.40721743
5924789700	3.93892481
6221029180	4.64574468
6517268670	5.30986777
6813508150	5.31939196
7109747640	5.28789629
7405987120	5.40849929
7702226610	5.84659822
7998466090	7.05567986
8294705580	6.82494656
8590945060	6.56082702
8887184550	6.21162208
9183424030	5.4187995
9479663520	5.34697874
9775903000	5.73739114
10072142500	6.03877365
10368382000	5.95566617
10664621500	5.90324778
10960860900	5.451111
11257100400	5.43827466
11553339900	5.3991864
11849579400	5.0611134
12145818900	5.19659428
12442058400	5.22928064
12738297900	4.89300995
13034537300	4.66905338
13330776800	4.43890834
13627016300	4.19711853
13923255800	3.97392565
14219495300	4.2744343
14515734800	4.20679874
14811974200	4.03045411
15108213700	4.17922251
15404453200	4.56086785
15700692700	4.59157348
15996932200	4.45120453
16293171700	4.27516131
16589411200	4.40920993
16885650600	4.26984478
17181890100	3.96925993
17478129600	4.02154946
17774369100	3.85926789
18070608600	3.66414927
18366848100	3.61230894
18663087600	3.46320346
18959327000	2.9942639
19255566500	2.8430805
19551806000	2.63247444
19848045500	2.64977288
20144285000	2.54189194
20440524500	2.55123755
20736763900	2.47610713
21033003400	2.64200058
21329242900	2.56943547
21625482400	2.81765949
21921721900	2.69028637
22217961400	2.7518674
22514200900	2.8508257
22810440300	3.29887685
23106679800	3.42576573
23402919300	3.6400197
23699158800	3.62484415
23995398300	3.63590299
24291637800	3.48468794
24587877300	3.31274529
24884116700	3.31362686
25180356200	3.30407219
25476595700	3.28722272
25772835200	3.25347782
26069074700	3.40107702
26365314200	3.36192684
26661553600	3.25953179
26957793100	3.03795624
27254032600	3.14116546
27550272100	3.13114877
27846511600	3.1457993
28142751100	3.25432033
28438990600	3.33994745
28735230000	3.34733942
29031469500	3.11807526
29327709000	2.86990161
29623948500	2.69013697
29920188000	2.50734604
30216427500	2.25897726
30512667000	1.97650202
30808906400	1.79836954
31105145900	1.67609094
31401385400	1.47518967
31697624900	1.45605563
31993864400	1.54623114
32290103900	1.44973469
32586343300	1.41827028
32882582800	1.40701175
33178822300	1.3632159
33475061800	1.32024064
33771301300	1.26238356
34067540800	1.19651023
34363780300	1.17115566
34660019700	1.21314224
34956259200	1.25154051
35252498700	1.34959645
35548738200	1.42339681
35844977700	1.45964303
36141217200	1.57501356
36437456700	1.7200626
36733696100	1.79436912
37029935600	1.85267093
37326175100	1.91511645
37622414600	2.00967736
37918654100	2.0031439
38214893600	2.04779672
38511133000	1.93074284
38807372500	2.0327872
39103612000	1.95879115
39399851500	1.89456306
39696091000	1.93350978
39992330500	2.05073279
40288570000	2.13256505
40584809400	2.10465791
40881048900	2.14379298
41177288400	2.17397968
41473527900	2.31083106
41769767400	2.27237925
42066006900	2.34981834
42362246400	2.29571408
42658485800	2.44559005
42954725300	2.66219079
43250964800	2.66825682
43547204300	2.75164751
43843443800	2.67035497
44139683300	2.85392919
44435922700	2.77649263
44732162200	2.74755118
45028401700	3.11840052
45324641200	2.98544115
45620880700	3.3153402
45917120200	3.05162344
46213359700	3.04880153
46509599100	3.32210337
46805838600	3.30605264
47102078100	3.51373542
47398317600	3.95672778
47694557100	4.13820828
47990796600	4.00033166
48287036100	4.09335613
48583275500	4.23213556
48879515000	4.08049278
49175754500	4.31948433
49471994000	4.65990468
49768233500	4.59403125
