 # ID name  angle[rad]  betax[m]  betay[m] halfgap[m]  Material  Length[m]  sigx[m]  sigy[m] tilt1[rad] tilt2[rad] nsig
        11 TCP.C6L7.B1     0.0000000000E+00    0.1505239815E+03    0.8276243303E+02    0.1516732592E-02 C    0.60000E+00   0.27577E-03   0.20448E-03   0.00000E+00   0.00000E+00   0.55000E+01
        12 TCP.B6L7.B1     0.2215000000E+01    0.1424584990E+03    0.8748737129E+02    0.1280661887E-02 C    0.60000E+00   0.26828E-03   0.21024E-03   0.00000E+00   0.00000E+00   0.55000E+01
        16 TCSG.A6L7.B1    0.2462660000E+01    0.3987155603E+02    0.2269212028E+03    0.1916832442E-02 C    0.10000E+01   0.14193E-03   0.33860E-03   0.00000E+00   0.00000E+00   0.80000E+01
        18 TCSG.B5L7.B1    0.2504550000E+01    0.1600139545E+03    0.1665130188E+03    0.2290923858E-02 C    0.10000E+01   0.28433E-03   0.29005E-03   0.00000E+00   0.00000E+00   0.80000E+01
        20 TCSG.A5L7.B1    0.7103500000E+00    0.1859930874E+03    0.1459293059E+03    0.2337335692E-02 C    0.10000E+01   0.30654E-03   0.27153E-03   0.00000E+00   0.00000E+00   0.80000E+01
        22 TCSG.D4L7.B1    0.1570800000E+01    0.3329599924E+03    0.6886047349E+02    0.1492170570E-02 C    0.10000E+01   0.41015E-03   0.18652E-03   0.00000E+00   0.00000E+00   0.80000E+01
        26 TCSG.B4L7.B1    0.0000000000E+00    0.1397578868E+03    0.1309955097E+03    0.2125796220E-02 C    0.10000E+01   0.26572E-03   0.25726E-03   0.00000E+00   0.00000E+00   0.80000E+01
        28 TCSG.A4L7.B1    0.2349210000E+01    0.1286710838E+03    0.1412954174E+03    0.2089850427E-02 C    0.10000E+01   0.25497E-03   0.26718E-03   0.00000E+00   0.00000E+00   0.80000E+01
        30 TCSG.A4R7.B1    0.8080900000E+00    0.1182810707E+03    0.1522203396E+03    0.2097180386E-02 C    0.10000E+01   0.24446E-03   0.27732E-03   0.00000E+00   0.00000E+00   0.80000E+01
        36 TCSG.B5R7.B1    0.2469640000E+01    0.1218533096E+03    0.2675806568E+03    0.2401271286E-02 C    0.10000E+01   0.24812E-03   0.36768E-03   0.00000E+00   0.00000E+00   0.80000E+01
        40 TCSG.D5R7.B1    0.8971000000E+00    0.2138851166E+03    0.1585529586E+03    0.2413113817E-02 C    0.10000E+01   0.32873E-03   0.28303E-03   0.00000E+00   0.00000E+00   0.80000E+01
        42 TCSG.E5R7.B1    0.2277650000E+01    0.2414086036E+03    0.1361173918E+03    0.2416041888E-02 C    0.10000E+01   0.34924E-03   0.26224E-03   0.00000E+00   0.00000E+00   0.80000E+01
        44 TCSG.6R7.B1     0.8730000000E-02    0.3357666995E+03    0.4735650521E+02    0.3294868325E-02 C    0.10000E+01   0.41187E-03   0.15468E-03   0.00000E+00   0.00000E+00   0.80000E+01
        50 TCLA.A6R7.B1    0.1571000000E+01    0.2970758587E+03    0.4815513421E+02    0.2183699436E-02 W    0.10000E+01   0.38742E-03   0.15598E-03   0.00000E+00   0.00000E+00   0.14000E+02
        51 TCLA.B6R7.B1    0.0000000000E+00    0.1595043962E+03    0.7638768580E+02    0.3974274363E-02 W    0.10000E+01   0.28388E-03   0.19645E-03   0.00000E+00   0.00000E+00   0.14000E+02
        52 TCLA.C6R7.B1    0.1571000000E+01    0.6861723025E+02    0.1518870079E+03    0.3878214493E-02 W    0.10000E+01   0.18619E-03   0.27702E-03   0.00000E+00   0.00000E+00   0.14000E+02
        53 TCLA.D6R7.B1    0.0000000000E+00    0.6504935348E+02    0.1579157261E+03    0.2538008129E-02 W    0.10000E+01   0.18129E-03   0.28246E-03   0.00000E+00   0.00000E+00   0.14000E+02
        54 TCLA.A7R7.B1    0.0000000000E+00    0.6463387639E+02    0.1464538222E+03    0.2529889883E-02 W    0.10000E+01   0.18071E-03   0.27202E-03   0.00000E+00   0.00000E+00   0.14000E+02
        60 TCTPH.4L8.B1    0.0000000000E+00    0.2411571748E+03    0.3017606530E+03    0.5235821518E-02 W    0.10000E+01   0.34905E-03   0.39046E-03   0.00000E+00   0.00000E+00   0.15000E+02
        62 TCTPV.4L8.B1    0.1571000000E+01    0.2516986793E+03    0.3029580861E+03    0.5868485186E-02 W    0.10000E+01   0.35660E-03   0.39123E-03   0.00000E+00   0.00000E+00   0.15000E+02
        55 TCTPH.4L1.B1    0.0000000000E+00    0.1080184583E+04    0.4149821172E+03    0.1012075788E-01 W    0.10000E+01   0.73874E-03   0.45789E-03   0.00000E+00   0.00000E+00   0.13700E+02
        56 TCTPV.4L1.B1    0.1571000000E+01    0.1084361374E+04    0.4380068502E+03    0.6444726813E-02 W    0.10000E+01   0.74017E-03   0.47042E-03   0.00000E+00   0.00000E+00   0.13700E+02
